,Time,radialDistance,heliographicLatitude,heliographicLongitude,BR,BT,BN,B,VR,VT,VN,protonSpeed,flowTheta,flowlon,protonDensity,protonTemp,B_is_NaN,Speed_is_NaN
0,2018-01-01T00:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
1,2018-01-01T01:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2,2018-01-01T02:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
3,2018-01-01T03:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
4,2018-01-01T04:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
5,2018-01-01T05:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
6,2018-01-01T06:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
7,2018-01-01T07:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
8,2018-01-01T08:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
9,2018-01-01T09:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
10,2018-01-01T10:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
11,2018-01-01T11:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
12,2018-01-01T12:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
13,2018-01-01T13:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
14,2018-01-01T14:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
15,2018-01-01T15:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
16,2018-01-01T16:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
17,2018-01-01T17:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
18,2018-01-01T18:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
19,2018-01-01T19:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
20,2018-01-01T20:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
21,2018-01-01T21:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
22,2018-01-01T22:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
23,2018-01-01T23:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
24,2018-01-02T00:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
25,2018-01-02T01:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
26,2018-01-02T02:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
27,2018-01-02T03:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
28,2018-01-02T04:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
29,2018-01-02T05:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
30,2018-01-02T06:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
31,2018-01-02T07:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
32,2018-01-02T08:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
33,2018-01-02T09:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
34,2018-01-02T10:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
35,2018-01-02T11:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
36,2018-01-02T12:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
37,2018-01-02T13:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
38,2018-01-02T14:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
39,2018-01-02T15:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
40,2018-01-02T16:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
41,2018-01-02T17:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
42,2018-01-02T18:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
43,2018-01-02T19:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
44,2018-01-02T20:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
45,2018-01-02T21:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
46,2018-01-02T22:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
47,2018-01-02T23:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
48,2018-01-03T00:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
49,2018-01-03T01:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
50,2018-01-03T02:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
51,2018-01-03T03:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
52,2018-01-03T04:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
53,2018-01-03T05:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
54,2018-01-03T06:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
55,2018-01-03T07:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
56,2018-01-03T08:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
57,2018-01-03T09:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
58,2018-01-03T10:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
59,2018-01-03T11:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
60,2018-01-03T12:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
61,2018-01-03T13:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
62,2018-01-03T14:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
63,2018-01-03T15:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
64,2018-01-03T16:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
65,2018-01-03T17:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
66,2018-01-03T18:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
67,2018-01-03T19:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
68,2018-01-03T20:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
69,2018-01-03T21:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
70,2018-01-03T22:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
71,2018-01-03T23:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
72,2018-01-04T00:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
73,2018-01-04T01:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
74,2018-01-04T02:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
75,2018-01-04T03:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
76,2018-01-04T04:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
77,2018-01-04T05:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
78,2018-01-04T06:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
79,2018-01-04T07:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
80,2018-01-04T08:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
81,2018-01-04T09:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
82,2018-01-04T10:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
83,2018-01-04T11:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
84,2018-01-04T12:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
85,2018-01-04T13:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
86,2018-01-04T14:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
87,2018-01-04T15:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
88,2018-01-04T16:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
89,2018-01-04T17:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
90,2018-01-04T18:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
91,2018-01-04T19:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
92,2018-01-04T20:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
93,2018-01-04T21:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
94,2018-01-04T22:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
95,2018-01-04T23:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
96,2018-01-05T00:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
97,2018-01-05T01:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
98,2018-01-05T02:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
99,2018-01-05T03:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
100,2018-01-05T04:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
101,2018-01-05T05:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
102,2018-01-05T06:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
103,2018-01-05T07:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
104,2018-01-05T08:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
105,2018-01-05T09:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
106,2018-01-05T10:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
107,2018-01-05T11:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
108,2018-01-05T12:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
109,2018-01-05T13:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
110,2018-01-05T14:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
111,2018-01-05T15:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
112,2018-01-05T16:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
113,2018-01-05T17:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
114,2018-01-05T18:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
115,2018-01-05T19:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
116,2018-01-05T20:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
117,2018-01-05T21:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
118,2018-01-05T22:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
119,2018-01-05T23:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
120,2018-01-06T00:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
121,2018-01-06T01:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
122,2018-01-06T02:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
123,2018-01-06T03:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
124,2018-01-06T04:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
125,2018-01-06T05:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
126,2018-01-06T06:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
127,2018-01-06T07:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
128,2018-01-06T08:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
129,2018-01-06T09:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
130,2018-01-06T10:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
131,2018-01-06T11:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
132,2018-01-06T12:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
133,2018-01-06T13:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
134,2018-01-06T14:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
135,2018-01-06T15:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
136,2018-01-06T16:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
137,2018-01-06T17:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
138,2018-01-06T18:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
139,2018-01-06T19:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
140,2018-01-06T20:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
141,2018-01-06T21:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
142,2018-01-06T22:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
143,2018-01-06T23:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
144,2018-01-07T00:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
145,2018-01-07T01:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
146,2018-01-07T02:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
147,2018-01-07T03:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
148,2018-01-07T04:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
149,2018-01-07T05:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
150,2018-01-07T06:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
151,2018-01-07T07:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
152,2018-01-07T08:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
153,2018-01-07T09:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
154,2018-01-07T10:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
155,2018-01-07T11:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
156,2018-01-07T12:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
157,2018-01-07T13:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
158,2018-01-07T14:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
159,2018-01-07T15:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
160,2018-01-07T16:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
161,2018-01-07T17:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
162,2018-01-07T18:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
163,2018-01-07T19:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
164,2018-01-07T20:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
165,2018-01-07T21:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
166,2018-01-07T22:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
167,2018-01-07T23:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
168,2018-01-08T00:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
169,2018-01-08T01:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
170,2018-01-08T02:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
171,2018-01-08T03:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
172,2018-01-08T04:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
173,2018-01-08T05:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
174,2018-01-08T06:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
175,2018-01-08T07:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
176,2018-01-08T08:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
177,2018-01-08T09:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
178,2018-01-08T10:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
179,2018-01-08T11:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
180,2018-01-08T12:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
181,2018-01-08T13:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
182,2018-01-08T14:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
183,2018-01-08T15:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
184,2018-01-08T16:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
185,2018-01-08T17:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
186,2018-01-08T18:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
187,2018-01-08T19:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
188,2018-01-08T20:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
189,2018-01-08T21:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
190,2018-01-08T22:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
191,2018-01-08T23:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
192,2018-01-09T00:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
193,2018-01-09T01:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
194,2018-01-09T02:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
195,2018-01-09T03:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
196,2018-01-09T04:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
197,2018-01-09T05:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
198,2018-01-09T06:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
199,2018-01-09T07:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
200,2018-01-09T08:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
201,2018-01-09T09:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
202,2018-01-09T10:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
203,2018-01-09T11:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
204,2018-01-09T12:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
205,2018-01-09T13:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
206,2018-01-09T14:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
207,2018-01-09T15:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
208,2018-01-09T16:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
209,2018-01-09T17:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
210,2018-01-09T18:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
211,2018-01-09T19:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
212,2018-01-09T20:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
213,2018-01-09T21:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
214,2018-01-09T22:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
215,2018-01-09T23:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
216,2018-01-10T00:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
217,2018-01-10T01:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
218,2018-01-10T02:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
219,2018-01-10T03:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
220,2018-01-10T04:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
221,2018-01-10T05:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
222,2018-01-10T06:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
223,2018-01-10T07:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
224,2018-01-10T08:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
225,2018-01-10T09:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
226,2018-01-10T10:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
227,2018-01-10T11:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
228,2018-01-10T12:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
229,2018-01-10T13:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
230,2018-01-10T14:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
231,2018-01-10T15:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
232,2018-01-10T16:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
233,2018-01-10T17:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
234,2018-01-10T18:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
235,2018-01-10T19:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
236,2018-01-10T20:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
237,2018-01-10T21:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
238,2018-01-10T22:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
239,2018-01-10T23:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
240,2018-01-11T00:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
241,2018-01-11T01:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
242,2018-01-11T02:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
243,2018-01-11T03:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
244,2018-01-11T04:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
245,2018-01-11T05:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
246,2018-01-11T06:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
247,2018-01-11T07:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
248,2018-01-11T08:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
249,2018-01-11T09:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
250,2018-01-11T10:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
251,2018-01-11T11:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
252,2018-01-11T12:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
253,2018-01-11T13:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
254,2018-01-11T14:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
255,2018-01-11T15:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
256,2018-01-11T16:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
257,2018-01-11T17:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
258,2018-01-11T18:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
259,2018-01-11T19:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
260,2018-01-11T20:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
261,2018-01-11T21:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
262,2018-01-11T22:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
263,2018-01-11T23:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
264,2018-01-12T00:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
265,2018-01-12T01:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
266,2018-01-12T02:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
267,2018-01-12T03:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
268,2018-01-12T04:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
269,2018-01-12T05:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
270,2018-01-12T06:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
271,2018-01-12T07:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
272,2018-01-12T08:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
273,2018-01-12T09:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
274,2018-01-12T10:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
275,2018-01-12T11:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
276,2018-01-12T12:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
277,2018-01-12T13:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
278,2018-01-12T14:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
279,2018-01-12T15:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
280,2018-01-12T16:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
281,2018-01-12T17:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
282,2018-01-12T18:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
283,2018-01-12T19:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
284,2018-01-12T20:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
285,2018-01-12T21:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
286,2018-01-12T22:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
287,2018-01-12T23:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
288,2018-01-13T00:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
289,2018-01-13T01:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
290,2018-01-13T02:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
291,2018-01-13T03:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
292,2018-01-13T04:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
293,2018-01-13T05:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
294,2018-01-13T06:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
295,2018-01-13T07:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
296,2018-01-13T08:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
297,2018-01-13T09:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
298,2018-01-13T10:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
299,2018-01-13T11:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
300,2018-01-13T12:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
301,2018-01-13T13:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
302,2018-01-13T14:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
303,2018-01-13T15:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
304,2018-01-13T16:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
305,2018-01-13T17:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
306,2018-01-13T18:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
307,2018-01-13T19:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
308,2018-01-13T20:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
309,2018-01-13T21:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
310,2018-01-13T22:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
311,2018-01-13T23:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
312,2018-01-14T00:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
313,2018-01-14T01:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
314,2018-01-14T02:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
315,2018-01-14T03:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
